CodCliente,Fecha,FechaTS,Cantidad,FormaIngreso,Medida,Temporada,Sintetico
400,2015-03-20 00:00:00,2015-03-20,1.4,HUMEDO,LATAS,4,True
233,2015-03-20 00:00:00,2015-03-20,20.2,HUMEDO,LATAS,4,True
N003,2015-03-21 00:00:00,2015-03-21,15.0,HUMEDO,LATAS,4,True
N008,2015-03-21 00:00:00,2015-03-21,1.5,HUMEDO,LATAS,4,True
N011,2015-03-21 00:00:00,2015-03-21,16.9,HUMEDO,LATAS,4,True
276,2015-03-21 00:00:00,2015-03-21,8.3,HUMEDO,LATAS,4,True
N028,2015-03-21 00:00:00,2015-03-21,2.9,HUMEDO,LATAS,4,True
N029,2015-03-21 00:00:00,2015-03-21,14.4,HUMEDO,LATAS,4,True
38,2015-03-22 00:00:00,2015-03-22,7.3,HUMEDO,LATAS,4,True
365,2015-03-22 00:00:00,2015-03-22,14.5,HUMEDO,LATAS,4,True
288,2015-03-22 00:00:00,2015-03-22,1.4,HUMEDO,LATAS,4,True
157,2015-03-22 00:00:00,2015-03-22,3.6,HUMEDO,LATAS,4,True
273,2015-03-22 00:00:00,2015-03-22,2.6,HUMEDO,LATAS,4,True
310,2015-03-22 00:00:00,2015-03-22,7.4,HUMEDO,LATAS,4,True
400,2015-03-23 00:00:00,2015-03-23,1.3,HUMEDO,LATAS,4,True
235,2015-03-23 00:00:00,2015-03-23,10.8,HUMEDO,LATAS,4,True
N031,2015-03-23 00:00:00,2015-03-23,5.5,HUMEDO,LATAS,4,True
172,2015-03-23 00:00:00,2015-03-23,6.1,SECO,LATAS,4,True
231,2015-03-23 00:00:00,2015-03-23,4.3,HUMEDO,LATAS,4,True
186,2015-03-23 00:00:00,2015-03-23,1.0,HUMEDO,LATAS,4,True
N013,2015-03-25 00:00:00,2015-03-25,110.1,HUMEDO,LATAS,4,True
182,2015-03-25 00:00:00,2015-03-25,60.6,HUMEDO,LATAS,4,True
N006,2015-03-25 00:00:00,2015-03-25,34.9,HUMEDO,LATAS,4,True
N012,2015-03-25 00:00:00,2015-03-25,43.6,HUMEDO,LATAS,4,True
185,2015-03-25 00:00:00,2015-03-25,81.9,HUMEDO,LATAS,4,True
N007,2015-03-25 00:00:00,2015-03-25,298.0,HUMEDO,LATAS,4,True
277,2015-03-25 00:00:00,2015-03-25,40.8,HUMEDO,LATAS,4,True
29,2015-03-25 00:00:00,2015-03-25,69.5,HUMEDO,LATAS,4,True
N015,2015-03-25 00:00:00,2015-03-25,68.7,HUMEDO,LATAS,4,True
273,2015-03-25 00:00:00,2015-03-25,11.7,HUMEDO,LATAS,4,True
190,2015-03-25 00:00:00,2015-03-25,12.0,HUMEDO,LATAS,4,True
267,2015-03-26 00:00:00,2015-03-26,64.1,HUMEDO,LATAS,4,True
N003,2015-03-26 00:00:00,2015-03-26,83.5,HUMEDO,LATAS,4,True
N014,2015-03-26 00:00:00,2015-03-26,31.6,HUMEDO,LATAS,4,True
346,2015-03-26 00:00:00,2015-03-26,14.9,HUMEDO,LATAS,4,True
38,2015-03-26 00:00:00,2015-03-26,92.0,HUMEDO,LATAS,4,True
293,2015-03-27 00:00:00,2015-03-27,1.0,HUMEDO,LATAS,4,True
346,2015-03-27 00:00:00,2015-03-27,73.8,HUMEDO,LATAS,4,True
335,2015-03-27 00:00:00,2015-03-27,3.7,HUMEDO,LATAS,4,True
N019,2015-03-27 00:00:00,2015-03-27,28.0,SECO,LATAS,4,True
172,2015-03-27 00:00:00,2015-03-27,33.3,HUMEDO,LATAS,4,True
114,2015-03-28 00:00:00,2015-03-28,12.7,HUMEDO,LATAS,4,True
N006,2015-03-28 00:00:00,2015-03-28,34.6,HUMEDO,LATAS,4,True
193,2015-03-28 00:00:00,2015-03-28,29.1,HUMEDO,LATAS,4,True
29,2015-03-28 00:00:00,2015-03-28,3.0,HUMEDO,LATAS,4,True
395,2015-03-28 00:00:00,2015-03-28,13.0,HUMEDO,LATAS,4,True
253,2015-03-28 00:00:00,2015-03-28,28.8,HUMEDO,LATAS,4,True
N022,2015-03-30 00:00:00,2015-03-30,15.8,HUMEDO,LATAS,4,True
293,2015-03-30 00:00:00,2015-03-30,28.6,HUMEDO,LATAS,4,True
N011,2015-03-30 00:00:00,2015-03-30,14.1,HUMEDO,LATAS,4,True
182,2015-03-30 00:00:00,2015-03-30,1.1,HUMEDO,LATAS,4,True
246,2015-03-30 00:00:00,2015-03-30,63.4,HUMEDO,LATAS,4,True
395,2015-03-30 00:00:00,2015-03-30,21.8,HUMEDO,LATAS,4,True
399,2015-03-31 00:00:00,2015-03-31,10.9,HUMEDO,LATAS,4,True
33,2015-03-31 00:00:00,2015-03-31,27.3,HUMEDO,LATAS,4,True
396,2015-03-31 00:00:00,2015-03-31,18.6,HUMEDO,LATAS,4,True
249,2015-03-31 00:00:00,2015-03-31,8.7,HUMEDO,LATAS,4,True
N005,2015-03-31 00:00:00,2015-03-31,4.1,SECO,LATAS,4,True
190,2015-04-03 00:00:00,2015-04-03,1.9,HUMEDO,LATAS,4,True
82,2015-04-03 00:00:00,2015-04-03,1.1,HUMEDO,LATAS,4,True
137,2015-04-03 00:00:00,2015-04-03,3.3,HUMEDO,LATAS,4,True
23,2015-04-03 00:00:00,2015-04-03,6.3,HUMEDO,LATAS,4,True
375,2015-04-03 00:00:00,2015-04-03,1.0,HUMEDO,LATAS,4,True
374,2015-04-04 00:00:00,2015-04-04,2.4,HUMEDO,LATAS,4,True
46,2015-04-04 00:00:00,2015-04-04,1.1,HUMEDO,LATAS,4,True
86,2015-04-04 00:00:00,2015-04-04,4.0,HUMEDO,LATAS,4,True
N016,2015-04-04 00:00:00,2015-04-04,3.0,HUMEDO,LATAS,4,True
267,2015-04-05 00:00:00,2015-04-05,1.5,HUMEDO,LATAS,4,True
N029,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
29,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
N023,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
N031,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
46,2015-04-05 00:00:00,2015-04-05,1.1,HUMEDO,LATAS,4,True
277,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
125,2015-04-05 00:00:00,2015-04-05,1.0,HUMEDO,LATAS,4,True
N006,2015-04-19 00:00:00,2015-04-19,1.5,HUMEDO,LATAS,4,True
237,2015-04-19 00:00:00,2015-04-19,4.9,HUMEDO,LATAS,4,True
23,2015-04-19 00:00:00,2015-04-19,7.0,SECO,LATAS,4,True
N005,2015-04-19 00:00:00,2015-04-19,1.0,HUMEDO,LATAS,4,True
N008,2015-04-19 00:00:00,2015-04-19,8.0,HUMEDO,LATAS,4,True
N025,2015-04-19 00:00:00,2015-04-19,1.5,HUMEDO,LATAS,4,True
82,2015-04-19 00:00:00,2015-04-19,1.1,HUMEDO,LATAS,4,True
N013,2015-04-19 00:00:00,2015-04-19,1.0,HUMEDO,LATAS,4,True
255,2015-04-19 00:00:00,2015-04-19,6.9,HUMEDO,LATAS,4,True
N003,2015-04-19 00:00:00,2015-04-19,1.5,HUMEDO,LATAS,4,True
231,2015-04-20 00:00:00,2015-04-20,2.5,HUMEDO,LATAS,4,True
56,2015-04-20 00:00:00,2015-04-20,1.1,HUMEDO,LATAS,4,True
N015,2015-04-20 00:00:00,2015-04-20,3.7,HUMEDO,LATAS,4,True
79,2015-04-20 00:00:00,2015-04-20,5.5,HUMEDO,LATAS,4,True
43,2015-04-20 00:00:00,2015-04-20,2.2,HUMEDO,LATAS,4,True
293,2015-04-20 00:00:00,2015-04-20,1.0,SECO,LATAS,4,True
349,2015-04-20 00:00:00,2015-04-20,1.1,HUMEDO,LATAS,4,True
83,2015-04-20 00:00:00,2015-04-20,1.0,HUMEDO,LATAS,4,True
N027,2015-04-20 00:00:00,2015-04-20,1.2,HUMEDO,LATAS,4,True
N019,2015-04-20 00:00:00,2015-04-20,1.8,HUMEDO,LATAS,4,True
177,2015-05-23 00:00:00,2015-05-23,4.7,HUMEDO,LATAS,4,True
N030,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
351,2015-05-28 00:00:00,2015-05-28,2.9,HUMEDO,LATAS,4,True
118,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
125,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
38,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
238,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
233,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
271,2015-05-28 00:00:00,2015-05-28,1.1,HUMEDO,LATAS,4,True
346,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
300,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
N016,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
177,2015-05-28 00:00:00,2015-05-28,1.1,HUMEDO,LATAS,4,True
23,2015-05-28 00:00:00,2015-05-28,1.0,HUMEDO,LATAS,4,True
237,2015-05-28 00:00:00,2015-05-28,1.2,HUMEDO,LATAS,4,True
293,2015-10-01 00:00:00,2015-10-01,557.9,HUMEDO,LATAS,5,True
33,2015-10-01 00:00:00,2015-10-01,291.6,HUMEDO,LATAS,5,True
N006,2015-10-01 00:00:00,2015-10-01,34.0,HUMEDO,LATAS,5,True
193,2015-10-02 00:00:00,2015-10-02,54.1,HUMEDO,LATAS,5,True
364,2015-10-02 00:00:00,2015-10-02,262.0,HUMEDO,LATAS,5,True
267,2015-10-03 00:00:00,2015-10-03,5.0,HUMEDO,LATAS,5,True
173,2015-10-03 00:00:00,2015-10-03,21.8,HUMEDO,LATAS,5,True
N013,2015-10-03 00:00:00,2015-10-03,24.8,HUMEDO,LATAS,5,True
219,2015-10-03 00:00:00,2015-10-03,10.9,HUMEDO,LATAS,5,True
38,2015-10-03 00:00:00,2015-10-03,110.7,HUMEDO,LATAS,5,True
368,2015-10-03 00:00:00,2015-10-03,24.8,HUMEDO,LATAS,5,True
300,2015-10-04 00:00:00,2015-10-04,1.4,HUMEDO,LATAS,5,True
289,2015-10-04 00:00:00,2015-10-04,40.4,HUMEDO,LATAS,5,True
N007,2015-10-04 00:00:00,2015-10-04,1.1,HUMEDO,LATAS,5,True
187,2015-10-04 00:00:00,2015-10-04,19.3,HUMEDO,LATAS,5,True
43,2015-10-04 00:00:00,2015-10-04,72.3,HUMEDO,LATAS,5,True
N021,2015-10-04 00:00:00,2015-10-04,22.6,HUMEDO,LATAS,5,True
247,2015-10-04 00:00:00,2015-10-04,12.8,HUMEDO,LATAS,5,True
N004,2015-10-05 00:00:00,2015-10-05,24.1,HUMEDO,LATAS,5,True
N039,2015-10-05 00:00:00,2015-10-05,3.9,HUMEDO,LATAS,5,True
387,2015-10-05 00:00:00,2015-10-05,54.4,HUMEDO,LATAS,5,True
278,2015-10-08 00:00:00,2015-10-08,105.5,HUMEDO,LATAS,5,True
175,2015-10-08 00:00:00,2015-10-08,36.5,HUMEDO,LATAS,5,True
228,2015-10-08 00:00:00,2015-10-08,224.4,HUMEDO,LATAS,5,True
114,2015-10-09 00:00:00,2015-10-09,108.9,HUMEDO,LATAS,5,True
N034,2015-10-09 00:00:00,2015-10-09,6.7,HUMEDO,LATAS,5,True
267,2015-10-09 00:00:00,2015-10-09,105.2,HUMEDO,LATAS,5,True
N034,2015-10-10 00:00:00,2015-10-10,4.1,HUMEDO,LATAS,5,True
277,2015-10-10 00:00:00,2015-10-10,47.9,HUMEDO,LATAS,5,True
310,2015-10-10 00:00:00,2015-10-10,2.9,HUMEDO,LATAS,5,True
387,2015-10-10 00:00:00,2015-10-10,104.7,HUMEDO,LATAS,5,True
354,2015-10-10 00:00:00,2015-10-10,6.7,HUMEDO,LATAS,5,True
273,2015-10-10 00:00:00,2015-10-10,16.1,HUMEDO,LATAS,5,True
267,2015-10-10 00:00:00,2015-10-10,16.7,HUMEDO,LATAS,5,True
177,2015-10-11 00:00:00,2015-10-11,4.9,HUMEDO,LATAS,5,True
23,2015-10-11 00:00:00,2015-10-11,47.3,HUMEDO,LATAS,5,True
276,2015-10-11 00:00:00,2015-10-11,84.4,HUMEDO,LATAS,5,True
N002,2015-10-11 00:00:00,2015-10-11,49.9,HUMEDO,LATAS,5,True
382,2015-10-11 00:00:00,2015-10-11,69.2,HUMEDO,LATAS,5,True
N024,2015-10-11 00:00:00,2015-10-11,10.7,HUMEDO,LATAS,5,True
347,2015-10-12 00:00:00,2015-10-12,24.6,HUMEDO,LATAS,5,True
85,2015-10-12 00:00:00,2015-10-12,22.7,HUMEDO,LATAS,5,True
354,2015-10-12 00:00:00,2015-10-12,29.1,HUMEDO,LATAS,5,True
47,2015-10-12 00:00:00,2015-10-12,3.6,HUMEDO,LATAS,5,True
202,2015-10-12 00:00:00,2015-10-12,92.8,HUMEDO,LATAS,5,True
86,2015-10-12 00:00:00,2015-10-12,37.0,HUMEDO,LATAS,5,True
172,2015-10-13 00:00:00,2015-10-13,66.8,HUMEDO,LATAS,5,True
N024,2015-10-13 00:00:00,2015-10-13,22.3,HUMEDO,LATAS,5,True
310,2015-10-13 00:00:00,2015-10-13,189.8,HUMEDO,LATAS,5,True
113,2015-10-14 00:00:00,2015-10-14,16.8,HUMEDO,LATAS,5,True
249,2015-10-14 00:00:00,2015-10-14,32.8,HUMEDO,LATAS,5,True
48,2015-10-14 00:00:00,2015-10-14,36.3,HUMEDO,LATAS,5,True
N036,2015-10-14 00:00:00,2015-10-14,113.7,HUMEDO,LATAS,5,True
177,2015-10-14 00:00:00,2015-10-14,4.2,HUMEDO,LATAS,5,True
N012,2015-10-14 00:00:00,2015-10-14,6.6,HUMEDO,LATAS,5,True
365,2015-10-14 00:00:00,2015-10-14,9.3,HUMEDO,LATAS,5,True
105,2015-10-14 00:00:00,2015-10-14,17.3,HUMEDO,LATAS,5,True
7,2015-10-14 00:00:00,2015-10-14,8.5,HUMEDO,LATAS,5,True
N033,2015-10-14 00:00:00,2015-10-14,28.0,HUMEDO,LATAS,5,True
N015,2015-10-15 00:00:00,2015-10-15,116.6,HUMEDO,LATAS,5,True
N009,2015-10-15 00:00:00,2015-10-15,224.7,HUMEDO,LATAS,5,True
119,2015-10-15 00:00:00,2015-10-15,45.0,HUMEDO,LATAS,5,True
N008,2015-10-15 00:00:00,2015-10-15,591.8,HUMEDO,LATAS,5,True
125,2015-10-15 00:00:00,2015-10-15,29.6,HUMEDO,LATAS,5,True
23,2015-10-17 00:00:00,2015-10-17,215.5,HUMEDO,LATAS,5,True
N001,2015-10-18 00:00:00,2015-10-18,21.7,HUMEDO,LATAS,5,True
29,2015-10-18 00:00:00,2015-10-18,40.3,HUMEDO,LATAS,5,True
N017,2015-10-18 00:00:00,2015-10-18,18.5,HUMEDO,LATAS,5,True
379,2015-10-18 00:00:00,2015-10-18,15.6,HUMEDO,LATAS,5,True
N019,2015-10-18 00:00:00,2015-10-18,8.1,HUMEDO,LATAS,5,True
236,2015-10-18 00:00:00,2015-10-18,9.5,HUMEDO,LATAS,5,True
395,2015-10-18 00:00:00,2015-10-18,4.7,HUMEDO,LATAS,5,True
N032,2015-10-19 00:00:00,2015-10-19,75.3,HUMEDO,LATAS,5,True
172,2015-10-19 00:00:00,2015-10-19,6.4,HUMEDO,LATAS,5,True
373,2015-10-19 00:00:00,2015-10-19,16.2,HUMEDO,LATAS,5,True
332,2015-10-19 00:00:00,2015-10-19,24.4,HUMEDO,LATAS,5,True
235,2015-10-19 00:00:00,2015-10-19,61.1,HUMEDO,LATAS,5,True
N026,2015-10-20 00:00:00,2015-10-20,38.6,HUMEDO,LATAS,5,True
N004,2015-10-20 00:00:00,2015-10-20,76.9,HUMEDO,LATAS,5,True
172,2015-10-20 00:00:00,2015-10-20,31.9,HUMEDO,LATAS,5,True
79,2015-10-20 00:00:00,2015-10-20,101.7,HUMEDO,LATAS,5,True
175,2015-10-20 00:00:00,2015-10-20,36.6,HUMEDO,LATAS,5,True
237,2015-10-20 00:00:00,2015-10-20,2.6,HUMEDO,LATAS,5,True
23,2015-10-20 00:00:00,2015-10-20,8.7,HUMEDO,LATAS,5,True
235,2015-10-20 00:00:00,2015-10-20,47.5,HUMEDO,LATAS,5,True
54,2015-10-20 00:00:00,2015-10-20,39.5,HUMEDO,LATAS,5,True
84,2015-10-20 00:00:00,2015-10-20,73.2,HUMEDO,LATAS,5,True
N011,2015-10-20 00:00:00,2015-10-20,1.0,HUMEDO,LATAS,5,True
N013,2015-10-21 00:00:00,2015-10-21,543.4,HUMEDO,LATAS,5,True
368,2015-10-21 00:00:00,2015-10-21,16.7,HUMEDO,LATAS,5,True
56,2015-10-21 00:00:00,2015-10-21,36.8,HUMEDO,LATAS,5,True
373,2015-10-22 00:00:00,2015-10-22,474.8,HUMEDO,LATAS,5,True
190,2015-10-22 00:00:00,2015-10-22,179.0,HUMEDO,LATAS,5,True
277,2015-10-22 00:00:00,2015-10-22,67.9,HUMEDO,LATAS,5,True
84,2015-10-22 00:00:00,2015-10-22,639.8,HUMEDO,LATAS,5,True
246,2015-10-22 00:00:00,2015-10-22,225.3,SECO,LATAS,5,True
347,2015-10-22 00:00:00,2015-10-22,31.9,HUMEDO,LATAS,5,True
281,2015-10-23 00:00:00,2015-10-23,185.2,HUMEDO,LATAS,5,True
N002,2015-10-23 00:00:00,2015-10-23,73.2,HUMEDO,LATAS,5,True
N018,2015-10-23 00:00:00,2015-10-23,1.0,HUMEDO,LATAS,5,True
246,2015-10-23 00:00:00,2015-10-23,6.5,HUMEDO,LATAS,5,True
45,2015-10-23 00:00:00,2015-10-23,197.8,HUMEDO,LATAS,5,True
N010,2015-10-23 00:00:00,2015-10-23,2.6,HUMEDO,LATAS,5,True
N033,2015-10-23 00:00:00,2015-10-23,60.8,HUMEDO,LATAS,5,True
227,2015-10-23 00:00:00,2015-10-23,22.0,HUMEDO,LATAS,5,True
177,2015-10-23 00:00:00,2015-10-23,16.5,HUMEDO,LATAS,5,True
79,2015-10-23 00:00:00,2015-10-23,2.6,HUMEDO,LATAS,5,True
N012,2015-10-25 00:00:00,2015-10-25,16.4,HUMEDO,LATAS,5,True
47,2015-10-25 00:00:00,2015-10-25,36.0,HUMEDO,LATAS,5,True
N032,2015-10-25 00:00:00,2015-10-25,35.4,HUMEDO,LATAS,5,True
118,2015-10-25 00:00:00,2015-10-25,7.9,HUMEDO,LATAS,5,True
202,2015-10-25 00:00:00,2015-10-25,5.3,HUMEDO,LATAS,5,True
N030,2015-10-25 00:00:00,2015-10-25,1.0,HUMEDO,LATAS,5,True
127,2015-10-25 00:00:00,2015-10-25,21.5,HUMEDO,LATAS,5,True
291,2015-10-26 00:00:00,2015-10-26,7.9,HUMEDO,LATAS,5,True
356,2015-10-26 00:00:00,2015-10-26,110.5,HUMEDO,LATAS,5,True
N023,2015-10-26 00:00:00,2015-10-26,40.8,HUMEDO,LATAS,5,True
48,2015-10-26 00:00:00,2015-10-26,9.7,HUMEDO,LATAS,5,True
293,2015-10-26 00:00:00,2015-10-26,4.6,HUMEDO,LATAS,5,True
85,2015-10-26 00:00:00,2015-10-26,8.7,HUMEDO,LATAS,5,True
228,2015-10-26 00:00:00,2015-10-26,1.0,HUMEDO,LATAS,5,True
N032,2015-10-26 00:00:00,2015-10-26,24.1,HUMEDO,LATAS,5,True
N039,2015-10-26 00:00:00,2015-10-26,9.3,HUMEDO,LATAS,5,True
N020,2015-10-26 00:00:00,2015-10-26,21.5,HUMEDO,LATAS,5,True
N017,2015-10-26 00:00:00,2015-10-26,101.1,HUMEDO,LATAS,5,True
396,2015-10-26 00:00:00,2015-10-26,10.2,HUMEDO,LATAS,5,True
N016,2015-10-26 00:00:00,2015-10-26,4.0,HUMEDO,LATAS,5,True
N014,2015-10-26 00:00:00,2015-10-26,5.8,SECO,LATAS,5,True
234,2015-10-27 00:00:00,2015-10-27,22.1,HUMEDO,LATAS,5,True
N027,2015-10-27 00:00:00,2015-10-27,161.3,HUMEDO,LATAS,5,True
396,2015-10-27 00:00:00,2015-10-27,70.2,HUMEDO,LATAS,5,True
127,2015-10-27 00:00:00,2015-10-27,47.3,HUMEDO,LATAS,5,True
291,2015-10-27 00:00:00,2015-10-27,401.5,HUMEDO,LATAS,5,True
371,2015-10-27 00:00:00,2015-10-27,3.6,HUMEDO,LATAS,5,True
N028,2015-10-28 00:00:00,2015-10-28,327.9,HUMEDO,LATAS,5,True
33,2015-10-28 00:00:00,2015-10-28,541.3,HUMEDO,LATAS,5,True
186,2015-10-29 00:00:00,2015-10-29,202.0,HUMEDO,LATAS,5,True
353,2015-10-29 00:00:00,2015-10-29,80.5,HUMEDO,LATAS,5,True
45,2015-10-29 00:00:00,2015-10-29,127.8,HUMEDO,LATAS,5,True
227,2015-10-29 00:00:00,2015-10-29,123.2,HUMEDO,LATAS,5,True
124,2015-10-29 00:00:00,2015-10-29,49.5,HUMEDO,LATAS,5,True
N013,2015-10-29 00:00:00,2015-10-29,36.2,HUMEDO,LATAS,5,True
200,2015-10-29 00:00:00,2015-10-29,44.1,HUMEDO,LATAS,5,True
105,2015-10-29 00:00:00,2015-10-29,106.6,HUMEDO,LATAS,5,True
253,2015-10-30 00:00:00,2015-10-30,28.8,HUMEDO,LATAS,5,True
227,2015-10-30 00:00:00,2015-10-30,253.9,HUMEDO,LATAS,5,True
N022,2015-10-30 00:00:00,2015-10-30,26.6,HUMEDO,LATAS,5,True
124,2015-10-30 00:00:00,2015-10-30,6.6,HUMEDO,LATAS,5,True
228,2015-10-30 00:00:00,2015-10-30,138.9,HUMEDO,LATAS,5,True
N026,2015-10-30 00:00:00,2015-10-30,14.0,HUMEDO,LATAS,5,True
193,2015-10-30 00:00:00,2015-10-30,248.2,HUMEDO,LATAS,5,True
202,2015-10-30 00:00:00,2015-10-30,30.8,HUMEDO,LATAS,5,True
219,2015-10-31 00:00:00,2015-10-31,48.7,HUMEDO,LATAS,5,True
N031,2015-10-31 00:00:00,2015-10-31,309.7,HUMEDO,LATAS,5,True
332,2015-10-31 00:00:00,2015-10-31,50.1,HUMEDO,LATAS,5,True
277,2015-10-31 00:00:00,2015-10-31,325.8,HUMEDO,LATAS,5,True
105,2015-11-01 00:00:00,2015-11-01,55.4,HUMEDO,LATAS,5,True
247,2015-11-01 00:00:00,2015-11-01,131.1,HUMEDO,LATAS,5,True
236,2015-11-01 00:00:00,2015-11-01,16.9,HUMEDO,LATAS,5,True
255,2015-11-01 00:00:00,2015-11-01,44.3,HUMEDO,LATAS,5,True
175,2015-11-01 00:00:00,2015-11-01,17.2,HUMEDO,LATAS,5,True
276,2015-11-01 00:00:00,2015-11-01,10.7,HUMEDO,LATAS,5,True
230,2015-11-01 00:00:00,2015-11-01,93.5,HUMEDO,LATAS,5,True
N002,2015-11-02 00:00:00,2015-11-02,45.7,HUMEDO,LATAS,5,True
193,2015-11-02 00:00:00,2015-11-02,19.0,HUMEDO,LATAS,5,True
182,2015-11-02 00:00:00,2015-11-02,10.3,HUMEDO,LATAS,5,True
114,2015-11-02 00:00:00,2015-11-02,15.3,HUMEDO,LATAS,5,True
350,2015-11-02 00:00:00,2015-11-02,146.0,HUMEDO,LATAS,5,True
N025,2015-11-02 00:00:00,2015-11-02,23.7,HUMEDO,LATAS,5,True
43,2015-11-02 00:00:00,2015-11-02,45.0,HUMEDO,LATAS,5,True
380,2015-11-02 00:00:00,2015-11-02,15.9,HUMEDO,LATAS,5,True
175,2015-11-02 00:00:00,2015-11-02,7.5,HUMEDO,LATAS,5,True
379,2015-11-03 00:00:00,2015-11-03,423.5,HUMEDO,LATAS,5,True
45,2015-11-03 00:00:00,2015-11-03,107.1,HUMEDO,LATAS,5,True
380,2015-11-03 00:00:00,2015-11-03,87.6,HUMEDO,LATAS,5,True
276,2015-11-03 00:00:00,2015-11-03,47.9,HUMEDO,LATAS,5,True
N016,2015-11-04 00:00:00,2015-11-04,19.5,HUMEDO,LATAS,5,True
N040,2015-11-04 00:00:00,2015-11-04,149.2,HUMEDO,LATAS,5,True
400,2015-11-04 00:00:00,2015-11-04,43.9,HUMEDO,LATAS,5,True
N002,2015-11-04 00:00:00,2015-11-04,24.6,HUMEDO,LATAS,5,True
375,2015-11-04 00:00:00,2015-11-04,32.1,HUMEDO,LATAS,5,True
N035,2015-11-04 00:00:00,2015-11-04,18.5,HUMEDO,LATAS,5,True
N009,2015-11-04 00:00:00,2015-11-04,76.7,HUMEDO,LATAS,5,True
238,2015-11-05 00:00:00,2015-11-05,42.0,HUMEDO,LATAS,5,True
84,2015-11-05 00:00:00,2015-11-05,16.5,HUMEDO,LATAS,5,True
380,2015-11-05 00:00:00,2015-11-05,110.8,HUMEDO,LATAS,5,True
379,2015-11-05 00:00:00,2015-11-05,3.3,HUMEDO,LATAS,5,True
N038,2015-11-05 00:00:00,2015-11-05,6.3,HUMEDO,LATAS,5,True
375,2015-11-05 00:00:00,2015-11-05,27.6,HUMEDO,LATAS,5,True
137,2015-11-06 00:00:00,2015-11-06,12.1,HUMEDO,LATAS,5,True
114,2015-11-06 00:00:00,2015-11-06,76.5,HUMEDO,LATAS,5,True
289,2015-11-06 00:00:00,2015-11-06,44.4,HUMEDO,LATAS,5,True
119,2015-11-06 00:00:00,2015-11-06,20.3,HUMEDO,LATAS,5,True
14,2015-11-06 00:00:00,2015-11-06,18.5,HUMEDO,LATAS,5,True
200,2015-11-06 00:00:00,2015-11-06,50.5,HUMEDO,LATAS,5,True
236,2015-11-06 00:00:00,2015-11-06,25.5,HUMEDO,LATAS,5,True
399,2015-11-07 00:00:00,2015-11-07,105.8,SECO,LATAS,5,True
173,2015-11-07 00:00:00,2015-11-07,2.0,HUMEDO,LATAS,5,True
277,2015-11-07 00:00:00,2015-11-07,64.6,HUMEDO,LATAS,5,True
N036,2015-11-07 00:00:00,2015-11-07,102.5,HUMEDO,LATAS,5,True
N035,2015-11-07 00:00:00,2015-11-07,71.1,HUMEDO,LATAS,5,True
46,2015-11-07 00:00:00,2015-11-07,13.4,HUMEDO,LATAS,5,True
251,2015-11-07 00:00:00,2015-11-07,195.2,HUMEDO,LATAS,5,True
234,2015-11-08 00:00:00,2015-11-08,32.4,HUMEDO,LATAS,5,True
347,2015-11-08 00:00:00,2015-11-08,21.9,HUMEDO,LATAS,5,True
23,2015-11-08 00:00:00,2015-11-08,27.9,HUMEDO,LATAS,5,True
118,2015-11-08 00:00:00,2015-11-08,9.4,HUMEDO,LATAS,5,True
56,2015-11-08 00:00:00,2015-11-08,22.2,HUMEDO,LATAS,5,True
N031,2015-11-08 00:00:00,2015-11-08,26.1,HUMEDO,LATAS,5,True
267,2015-11-08 00:00:00,2015-11-08,88.6,HUMEDO,LATAS,5,True
261,2015-11-08 00:00:00,2015-11-08,3.2,HUMEDO,LATAS,5,True
N017,2015-11-10 00:00:00,2015-11-10,273.7,HUMEDO,LATAS,5,True
230,2015-11-10 00:00:00,2015-11-10,124.4,HUMEDO,LATAS,5,True
N016,2015-11-10 00:00:00,2015-11-10,189.8,HUMEDO,LATAS,5,True
7,2015-11-10 00:00:00,2015-11-10,512.0,HUMEDO,LATAS,5,True
17,2015-11-10 00:00:00,2015-11-10,145.6,HUMEDO,LATAS,5,True
233,2015-11-10 00:00:00,2015-11-10,112.4,HUMEDO,LATAS,5,True
N022,2015-11-10 00:00:00,2015-11-10,219.2,HUMEDO,LATAS,5,True
200,2015-11-10 00:00:00,2015-11-10,180.7,HUMEDO,LATAS,5,True
45,2015-11-10 00:00:00,2015-11-10,51.8,SECO,LATAS,5,True
